area,experiment,asymmetry,variant,route,weighting,n,mean,t_lo,t_hi,t_p,boot_lo,boot_hi,eq_mean,eq_lo,eq_hi,eq_p,pw_mean,pw_lo,pw_hi,pw_p,tau,mean_sigma,weight_ratio,obs_agree,ci_methods_disagree,band,reportable
V3a,da,rad-tang,spec,harmonic,equal,7,0.194232375822682,0.124087954288125,0.26437679735724,0.000505096430706656,0.14084540137106,0.244234679589889,0.194232375822682,0.124087954288125,0.26437679735724,0.000505096430706656,0.189023495493449,0.126776089157192,0.251270901829705,0.000305818383620052,0,0.0801747352890162,5.79522840822963,7,0,2-10,1
V3a,da,polc-polo,spec,harmonic,equal,7,-0.00984156586948252,-0.0524985119548377,0.0328153802158727,0.592850200401312,-0.0422316186072133,0.0212946198046671,-0.00984156586948252,-0.0524985119548377,0.0328153802158727,0.592850200401312,0.0124061104947449,-0.0324675964828199,0.0572798174723096,0.523936287561467,0,0.0599057673187534,10.02815845553,4,0,2-10,1
V3b,dg,horiz-vert,spec,harmonic,equal,7,-0.00508534583025555,-0.106172586438515,0.0960018947780037,0.906051246550025,-0.0785561011058788,0.0724691321213234,-0.00508534583025555,-0.106172586438515,0.0960018947780037,0.906051246550025,0.0166932552978459,-0.0651921906164287,0.0985787012121205,0.635656551363705,0.0574159426475888,0.0930068695840113,9.62569622602876,3,0,4-8,0
V3b,dg,card-obl,spec,harmonic,equal,7,-0.0188333408511928,-0.0927722654672382,0.0551055837648525,0.556045621019664,-0.0703738247233807,0.037113763555418,-0.0188333408511928,-0.0927722654672382,0.0551055837648525,0.556045621019664,-0.0135741487230937,-0.0829020891211524,0.055753791674965,0.648831281586038,0.053813285025648,0.0591244606284263,3.16930083725686,5,0,4-8,0
V3b,dg,rad-tang,spec,harmonic,equal,7,-0.0246117752366155,-0.153457563847924,0.104234013374693,0.65670474683534,-0.13259704082573,0.0469408697682339,-0.0246117752366155,-0.153457563847924,0.104234013374693,0.65670474683534,0.0109210186668589,-0.103307378794836,0.125149416128553,0.822808254952005,0.11010560354783,0.0853562967645693,4.33087087379032,3,0,4-8,0
V3b,dg,polc-polo,spec,harmonic,equal,7,-0.0162740973771952,-0.0874874710640648,0.0549392763096744,0.596275736217972,-0.0741569937875257,0.0312309028596819,-0.0162740973771952,-0.0874874710640648,0.0549392763096744,0.596275736217972,-0.00383837401553679,-0.051334051081796,0.0436573030507224,0.849771824789493,0.0360364846547489,0.0680471423348022,18.5971744167824,3,0,4-8,0
V3b,da,horiz-vert,spec,harmonic,equal,7,0.0162587725517796,-0.065976358913181,0.0984939040167403,0.645690770782222,-0.0257488854073509,0.0852000939961991,0.0162587725517796,-0.065976358913181,0.0984939040167403,0.645690770782222,-0.0148008535612902,-0.0432215069935426,0.0136197998709622,0.249685769584186,0.011594564368138,0.0881584855798681,146.654474041775,2,0,4-8,0
V3b,da,card-obl,spec,harmonic,equal,7,-0.00185966512359322,-0.0446265728597441,0.0409072426125577,0.918732626976467,-0.0310193445375519,0.0319024793046179,-0.00185966512359322,-0.0446265728597441,0.0409072426125577,0.918732626976467,0.00804292469364573,-0.0208901829960074,0.0369760323832989,0.521743608500914,0,0.0573391074030671,28.2454223403975,4,0,4-8,0
V3b,da,rad-tang,spec,harmonic,equal,7,0.100702216182147,0.0610371626207673,0.140367269743528,0.00080308808759312,0.0709854045749635,0.130291643475593,0.100702216182147,0.0610371626207673,0.140367269743528,0.00080308808759312,0.105346261079543,0.0569311015782898,0.153761420580796,0.00178796569409304,0,0.118527045755373,72.1962579445174,7,0,4-8,0
V3b,da,polc-polo,spec,harmonic,equal,7,0.0024565019421744,-0.0700522522728396,0.0749652561571884,0.936628961300389,-0.0498535688162747,0.0568064969311373,0.0024565019421744,-0.0700522522728396,0.0749652561571884,0.936628961300389,0.0119273283443888,-0.0371229853835858,0.0609776420723633,0.573580287470488,0.0330734504786279,0.0710834057209508,15.9596545598798,3,0,4-8,0
V3b,dg,horiz-vert,spec,harmonic,equal,7,-0.015262738910722,-0.128669920236969,0.0981444424155254,0.753110343523005,-0.0987224768002294,0.070512696121,-0.015262738910722,-0.128669920236969,0.0981444424155254,0.753110343523005,0.000287846874298361,-0.107266097855929,0.107841791604525,0.994987256019907,0.0920196392821766,0.0810477555742446,3.10573126015914,4,0,2-10,0
V3b,dg,card-obl,spec,harmonic,equal,7,-0.028432811476219,-0.103792438968152,0.0469268160157144,0.391513209461984,-0.0852678752093288,0.0254424556952153,-0.028432811476219,-0.103792438968152,0.0469268160157144,0.391513209461984,-0.010968900641396,-0.0801300205279694,0.0581922192451774,0.711353209420319,0.0512288214610133,0.0633653011680009,4.07770348805457,4,0,2-10,0
V3b,dg,rad-tang,spec,harmonic,equal,7,0.027964118671362,-0.0100514440084034,0.0659796813511275,0.121962548541813,-0.00316086191483103,0.0519081208433138,0.027964118671362,-0.0100514440084034,0.0659796813511275,0.121962548541813,0.00702893348733396,-0.0148854548098718,0.0289433217845397,0.462403928961787,0.0107555211136933,0.0396726615478071,40.330377027007,6,0,2-10,0
V3b,dg,polc-polo,spec,harmonic,equal,7,-0.00585246849650647,-0.034278916957693,0.0225739799646801,0.632379130281385,-0.0262059866752056,0.0157983233868916,-0.00585246849650647,-0.034278916957693,0.0225739799646801,0.632379130281385,-0.0065634877832221,-0.0305023600750259,0.0173753845085817,0.527259760372823,0,0.0423758606216636,23.5741049163854,4,0,2-10,0
V3b,da,horiz-vert,spec,harmonic,equal,7,-0.0179660937148091,-0.0338700037350449,-0.00206218369457322,0.0326724071490759,-0.0311153108675103,-0.00879678608047726,-0.0179660937148091,-0.0338700037350449,-0.00206218369457322,0.0326724071490759,-0.0212258176445616,-0.0425905755270247,0.000138940237901442,0.0510929881325386,0,0.0314748900563409,9.24356585572489,7,0,2-10,0
V3b,da,card-obl,spec,harmonic,equal,7,-0.0265848239127441,-0.0550826471009863,0.00191299927549801,0.0625712949307526,-0.0471027688132461,-0.00529115365194479,-0.0265848239127441,-0.0550826471009863,0.00191299927549801,0.0625712949307526,-0.00843869986629341,-0.0313987337610516,0.0145213340284648,0.403122277191031,0,0.0409955143016247,32.1527805951043,5,1,2-10,0
V3b,da,rad-tang,spec,harmonic,equal,7,0.127576053529041,0.0766519762121265,0.178500130845956,0.000861635881226624,0.0922114304362756,0.16662556614327,0.127576053529041,0.0766519762121265,0.178500130845956,0.000861635881226624,0.111402660302705,0.0639891465678263,0.158816174037584,0.0012052365503848,0,0.102006356136283,57.8861935930252,7,0,2-10,0
V3b,da,polc-polo,spec,harmonic,equal,7,0.00647084470907396,-0.0600706488145505,0.0730123382326984,0.819837108809986,-0.0414683926810036,0.0556193424991098,0.00647084470907396,-0.0600706488145505,0.0730123382326984,0.819837108809986,0.0107126681359478,-0.0516097296419506,0.0730350659138461,0.688693705125355,0.0497798188636733,0.0519479734698102,2.55971282570445,3,0,2-10,0
hV4,dg,horiz-vert,spec,harmonic,equal,7,-0.0813121035076083,-0.242307423610255,0.079683216595038,0.262706943026703,-0.198860865005761,0.037728873835196,-0.0813121035076083,-0.242307423610255,0.079683216595038,0.262706943026703,-0.0780554111043285,-0.203244013039017,0.04713319083036,0.177942597736193,0.0779217142551993,0.155664269457946,9.64547092986014,5,0,4-8,0
hV4,dg,card-obl,spec,harmonic,equal,7,-0.0474939485532997,-0.160261899646219,0.0652740025396197,0.342489419853071,-0.133204238794595,0.0301251935711968,-0.0474939485532997,-0.160261899646219,0.0652740025396197,0.342489419853071,-0.0168957552940248,-0.124298735146687,0.0905072245586371,0.713565742860768,0.0943873295875687,0.0771903802543659,2.61790378337544,4,0,4-8,0
hV4,dg,rad-tang,spec,harmonic,equal,7,-0.00595612280738222,-0.101979762083573,0.0900675164688082,0.884338223919106,-0.0805338271604565,0.0613026403766,-0.00595612280738222,-0.101979762083573,0.0900675164688082,0.884338223919106,-0.00892863740759504,-0.0881601402879226,0.0703028654727325,0.791995774503405,0.022465407820334,0.101367053221989,6.61427392242352,4,0,4-8,0
hV4,dg,polc-polo,spec,harmonic,equal,7,0.0408496148286877,-0.0654504497712095,0.147149679428585,0.383353767865123,-0.036404639026183,0.123450840611378,0.0408496148286877,-0.0654504497712095,0.147149679428585,0.383353767865123,0.038642829236,-0.0412641516081828,0.118549810080183,0.281437424471916,0.0551001140053032,0.10087000083105,10.3855593328229,4,0,4-8,0
hV4,da,horiz-vert,spec,harmonic,equal,7,0.0140609314732455,-0.116847915511342,0.144969778457833,0.801478815150615,-0.091167689802865,0.0953081060972488,0.0140609314732455,-0.116847915511342,0.144969778457833,0.801478815150615,0.06503923258454,-0.0252094832199419,0.155287948389022,0.128288960605274,0.0659324150105453,0.125253262713112,12.656088490581,5,0,4-8,0
hV4,da,card-obl,spec,harmonic,equal,7,0.015532950187897,-0.132796139366037,0.163862039741831,0.806325223784983,-0.0751671365160663,0.140692465003775,0.015532950187897,-0.132796139366037,0.163862039741831,0.806325223784983,-0.0207664961230113,-0.136911387505229,0.0953783952592066,0.677055206068079,0.100404134731719,0.125066229241953,7.98404696424868,3,0,4-8,0
hV4,da,rad-tang,spec,harmonic,equal,7,0.143117032409703,0.0323971807103676,0.253836884109039,0.0194934941084002,0.0722180072277998,0.234314032160833,0.143117032409703,0.0323971807103676,0.253836884109039,0.0194934941084002,0.132212306756832,0.0518905504690269,0.212534063044637,0.00689827123740234,0,0.139118951224244,20.7372321690689,7,0,4-8,0
hV4,da,polc-polo,spec,harmonic,equal,7,0.00739303688362884,-0.0713488732525912,0.0861349470198489,0.825926101033179,-0.0509869145304325,0.0648656705817717,0.00739303688362884,-0.0713488732525912,0.0861349470198489,0.825926101033179,0.00123661525404504,-0.0632113689613083,0.0656845994693984,0.964076128590692,0.0375793389203433,0.0763983827394078,6.92655103108178,3,0,4-8,0
hV4,dg,horiz-vert,spec,harmonic,equal,7,-0.130867433428377,-0.263103965105802,0.00136909824904713,0.0517518863672314,-0.225516035814662,-0.0332965450441839,-0.130867433428377,-0.263103965105802,0.00136909824904713,0.0517518863672314,-0.100559986270548,-0.208748230262917,0.00762825772182141,0.0632858219446341,0.0613552121271979,0.129148997348611,6.87175317518191,5,1,2-10,0
hV4,dg,card-obl,spec,harmonic,equal,7,-0.0715089913609722,-0.183954887320717,0.040936904598773,0.170688984764312,-0.159099530337571,0.00750384806846717,-0.0715089913609722,-0.183954887320717,0.040936904598773,0.170688984764312,-0.0494413104025212,-0.157923232196595,0.0590406113915527,0.307430730044298,0.0968307730189871,0.0735277224785433,2.47295932862062,4,0,2-10,0
hV4,dg,rad-tang,spec,harmonic,equal,7,0.044154857033493,-0.02724590993417,0.115555624001156,0.18099585850407,-0.00627581522519174,0.0979431494437823,0.044154857033493,-0.02724590993417,0.115555624001156,0.18099585850407,0.0327774055378922,-0.0331597854551487,0.0987145965309331,0.269522743885276,0.0461635010203492,0.0618806738607828,3.12939493671254,5,0,2-10,0
hV4,dg,polc-polo,spec,harmonic,equal,7,-0.00327764186839062,-0.058067348708301,0.0515120649715197,0.888415980045054,-0.0486415120877274,0.0292780011030613,-0.00327764186839062,-0.058067348708301,0.0515120649715197,0.888415980045054,0.00599811076972862,-0.0388068500522206,0.0508030715916778,0.754363224251458,0.0334613261286516,0.0488871514762722,6.89822106819189,3,0,2-10,0
hV4,da,horiz-vert,spec,harmonic,equal,7,0.0271425448387626,-0.0374403321190445,0.0917254217965697,0.34343352209194,-0.0168467697323156,0.0773965332020745,0.0271425448387626,-0.0374403321190445,0.0917254217965697,0.34343352209194,0.0247837113269485,-0.0350831077019353,0.0846505303558323,0.350164910564071,0.045184030459031,0.0532425389302752,2.86456899128839,4,0,2-10,0
hV4,da,card-obl,spec,harmonic,equal,7,-0.0101310726732727,-0.100262552807021,0.0800004074604754,0.792510626919508,-0.0793510556151218,0.0542568508389858,-0.0101310726732727,-0.100262552807021,0.0800004074604754,0.792510626919508,-0.0143226773958917,-0.101628626661196,0.0729832718694124,0.702017439073886,0.0804174939827641,0.0550512314852894,2.30719245035889,4,0,2-10,0
hV4,da,rad-tang,spec,harmonic,equal,7,0.240878541688444,0.113924900838061,0.367832182538827,0.00353048299808961,0.150322941695291,0.334117150028035,0.240878541688444,0.113924900838061,0.367832182538827,0.00353048299808961,0.23626511529388,0.115854125233377,0.356676105354383,0.00299699806858213,0.0989303103064259,0.0951623133997561,2.83967947126155,7,0,2-10,0
hV4,da,polc-polo,spec,harmonic,equal,7,0.075156244988814,-0.0182729874459901,0.168585477423618,0.096571880275264,0.00379554003727191,0.139555377881035,0.075156244988814,-0.0182729874459901,0.168585477423618,0.096571880275264,0.0724905248430988,-0.015362006904453,0.160343056590651,0.0900198383640557,0.0710425651513585,0.0718211779206135,3.23588458883213,5,1,2-10,0
MT,dg,horiz-vert,spec,harmonic,equal,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,dg,card-obl,spec,harmonic,equal,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,dg,rad-tang,spec,harmonic,equal,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,dg,polc-polo,spec,harmonic,equal,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,da,horiz-vert,spec,harmonic,equal,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,da,card-obl,spec,harmonic,equal,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,da,rad-tang,spec,harmonic,equal,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,da,polc-polo,spec,harmonic,equal,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,dg,horiz-vert,spec,harmonic,equal,7,-0.0224683200763309,-0.149177945564889,0.104241305412228,0.679535677537319,-0.118631062668699,0.0676250096691116,-0.0224683200763309,-0.149177945564889,0.104241305412228,0.679535677537319,-0.0402311031130391,-0.141891144970341,0.0614289387442632,0.370269195711407,0.046562949777524,0.128851067651902,9.55722573436991,3,0,2-10,0
MT,dg,card-obl,spec,harmonic,equal,7,-0.130732954947656,-0.211861734320576,-0.0496041755747367,0.00759828370092943,-0.196847826908535,-0.0763903296408695,-0.130732954947656,-0.211861734320576,-0.0496041755747367,0.00759828370092943,-0.0955994136366694,-0.148864744889474,-0.0423340823838647,0.00460969553748937,0.0109921376242901,0.0870299941259118,14.595727440834,7,0,2-10,0
MT,dg,rad-tang,spec,harmonic,equal,7,-0.0454208095846489,-0.150398839904477,0.0595572207351797,0.330483057601086,-0.134275700054845,0.00833041639241703,-0.0454208095846489,-0.150398839904477,0.0595572207351797,0.330483057601086,-0.0041372514405239,-0.054899840317968,0.0466253374369202,0.84851468314764,0.0314841263336463,0.109054906969566,44.9470502295169,4,0,2-10,0
MT,dg,polc-polo,spec,harmonic,equal,7,0.0219948351508312,-0.104597563692218,0.148587233993881,0.685560044797122,-0.0516922620459839,0.127840247452251,0.0219948351508312,-0.104597563692218,0.148587233993881,0.685560044797122,0.00930010412314069,-0.114801802088623,0.133402010334904,0.860547592738405,0.12370882858096,0.0585842634258815,1.7332216452757,2,0,2-10,0
MT,da,horiz-vert,spec,harmonic,equal,7,0.0881628286587031,-0.0605115954596225,0.236837252777029,0.196974792554823,-0.0108618787115969,0.207675177361606,0.0881628286587031,-0.0605115954596225,0.236837252777029,0.196974792554823,0.051078505207421,-0.0851807612661737,0.187337771681016,0.394383294329056,0.131072091654039,0.0930729330288608,3.44116565210129,5,0,2-10,0
MT,da,card-obl,spec,harmonic,equal,7,-0.0412681885658205,-0.113186415018993,0.0306500378873525,0.209880424296621,-0.0956873923374241,0.00990261251783559,-0.0412681885658205,-0.113186415018993,0.0306500378873525,0.209880424296621,-0.0164767773123296,-0.0793575840108464,0.0464040293861872,0.54510984949296,0.0489771080580865,0.0604006124240487,3.95142525146688,5,0,2-10,0
MT,da,rad-tang,spec,harmonic,equal,7,0.086183639952241,0.0225071090992302,0.149860170805252,0.0161685221547383,0.0386001368196548,0.132295329618184,0.086183639952241,0.0225071090992302,0.149860170805252,0.0161685221547383,0.0818339054305005,-0.0081372794516979,0.171805090312699,0.0676738689800926,0,0.116261278863242,7.05014775647545,6,0,2-10,0
MT,da,polc-polo,spec,harmonic,equal,7,-0.0454453349493144,-0.142525389159684,0.0516347192610556,0.295645234868363,-0.113497992120103,0.0340750189913888,-0.0454453349493144,-0.142525389159684,0.0516347192610556,0.295645234868363,-0.0362639172444835,-0.130827578245527,0.0582997437565598,0.384279703548173,0.0782236620239033,0.0699966548834423,2.0950701920269,5,0,2-10,0
MST,dg,horiz-vert,spec,harmonic,equal,7,-0.0554206915755965,-0.288156490288832,0.177315107137639,0.581332302416491,-0.25512915888623,0.089666423003122,-0.0554206915755965,-0.288156490288832,0.177315107137639,0.581332302416491,-0.00355798917204045,-0.216438309763078,0.209322331418997,0.968705222446222,0.191413915758983,0.163363233982088,3.64329108267829,4,0,4-8,0
MST,dg,card-obl,spec,harmonic,equal,7,-0.169586748026664,-0.365189034591845,0.0260155385385163,0.0781249017845167,-0.33521339223578,-0.0526138561860385,-0.169586748026664,-0.365189034591845,0.0260155385385163,0.0781249017845167,-0.112354252774102,-0.279619248559822,0.0549107430116176,0.151358640929549,0.157033133875595,0.141674488315772,5.39070080826752,7,1,4-8,0
MST,dg,rad-tang,spec,harmonic,equal,7,0.0427759716933881,-0.213521704136802,0.299073647523579,0.697163354108032,-0.0991351756769413,0.261516251069825,0.0427759716933881,-0.213521704136802,0.299073647523579,0.697163354108032,-0.0179601973427627,-0.256453495926223,0.220533101240697,0.859872333567898,0.234177376510187,0.148186034416558,3.16700774050659,3,0,4-8,0
MST,dg,polc-polo,spec,harmonic,equal,7,0.0686612027720771,-0.0813062575261834,0.218628663070338,0.305416922031905,-0.022060721800964,0.195469789988893,0.0686612027720771,-0.0813062575261834,0.218628663070338,0.305416922031905,0.0229253234382219,-0.0740315893416792,0.119882236218123,0.583928690045963,0.0842933382217444,0.138522780983718,16.3331816348103,5,0,4-8,0
MST,da,horiz-vert,spec,harmonic,equal,7,-0.098983796112311,-0.268300724642218,0.0703331324175956,0.202527408181751,-0.230798666893134,0.0164373576272114,-0.098983796112311,-0.268300724642218,0.0703331324175956,0.202527408181751,-0.0352884537088887,-0.101295584496838,0.0307186770790609,0.238697923057866,0.0275225650169916,0.180995243181614,119.058310919443,6,0,4-8,0
MST,da,card-obl,spec,harmonic,equal,7,0.0531043485098924,-0.088627397424102,0.194836094443887,0.394596932020845,-0.0480494062036068,0.159762718213024,0.0531043485098924,-0.088627397424102,0.194836094443887,0.394596932020845,0.0354328013405828,-0.0280477500143681,0.0989133526955337,0.220985940134779,0.0423423422412141,0.147283406699769,48.7370998263389,4,0,4-8,0
MST,da,rad-tang,spec,harmonic,equal,7,0.205960555382571,0.0617676871978564,0.350153423567285,0.012903141880183,0.103589889285922,0.315209405178041,0.205960555382571,0.0617676871978564,0.350153423567285,0.012903141880183,0.173312044057856,0.0546990501272837,0.291925037988428,0.0117089061849333,0,0.223480340448013,37.7105963913036,6,0,4-8,0
MST,da,polc-polo,spec,harmonic,equal,7,-0.0721671632846439,-0.202767372075886,0.0584330455065985,0.225077092917493,-0.16521933831531,0.0182106946746341,-0.0721671632846439,-0.202767372075886,0.0584330455065985,0.225077092917493,-0.0475097531721768,-0.151538755907469,0.0565192495631154,0.306520277062011,0.0737069092835282,0.120450788918124,7.81310659654468,6,0,4-8,0
MST,dg,horiz-vert,spec,harmonic,equal,7,-0.00487710725478842,-0.111337993114028,0.101583778604452,0.914403345374606,-0.0883409731854599,0.0688505181496564,-0.00487710725478842,-0.111337993114028,0.101583778604452,0.914403345374606,-0.00999034834728181,-0.100430029596953,0.0804493329023894,0.795989297031675,0.0179279938678009,0.113707387863168,5.94351810656868,2,0,2-10,0
MST,dg,card-obl,spec,harmonic,equal,7,-0.141769440559018,-0.245079942687124,-0.0384589384309131,0.015270910355236,-0.221823127282938,-0.0700194853367817,-0.141769440559018,-0.245079942687124,-0.0384589384309131,0.015270910355236,-0.115940568032744,-0.203497185643508,-0.0283839504219812,0.0176836157902222,0.0653111283877247,0.0906234536975875,5.73621116022647,7,0,2-10,0
MST,dg,rad-tang,spec,harmonic,equal,7,-0.0252921759061722,-0.0700130494196299,0.0194286976072856,0.215679035054471,-0.0545832635004355,0.0113193406844874,-0.0252921759061722,-0.0700130494196299,0.0194286976072856,0.215679035054471,-0.0252798250452295,-0.0715100001024466,0.0209503500119877,0.22936293620712,0,0.0931005078638638,47.7758332451239,5,0,2-10,0
MST,dg,polc-polo,spec,harmonic,equal,7,0.0291076668612246,-0.0400592367313716,0.0982745704538207,0.342842159340855,-0.0141441182548721,0.0853739744092289,0.0291076668612246,-0.0400592367313716,0.0982745704538207,0.342842159340855,0.0112057991592982,-0.0417699811906737,0.06418157950927,0.623267661935343,0.040442363588856,0.0629093453934066,8.06202374523357,4,0,2-10,0
MST,da,horiz-vert,spec,harmonic,equal,7,-0.00947227789419697,-0.108155601952698,0.0892110461643043,0.822119310435624,-0.0753684254564152,0.06758966056872,-0.00947227789419697,-0.108155601952698,0.0892110461643043,0.822119310435624,-0.00964156774410854,-0.0595624426624758,0.0402793071742587,0.653206423025273,0,0.1236598391172,105.420878573603,5,0,2-10,0
MST,da,card-obl,spec,harmonic,equal,7,0.0111738278711116,-0.0811182967803985,0.103465952522622,0.777027061410871,-0.0597083028784582,0.0761409540820728,0.0111738278711116,-0.0811182967803985,0.103465952522622,0.777027061410871,0.0262692940273688,-0.0529061956855702,0.105444783740308,0.447880128491492,0.0666639361954449,0.0742586366830415,5.58623383702887,5,0,2-10,0
MST,da,rad-tang,spec,harmonic,equal,7,0.162737408902989,0.0385661344229703,0.286908683383009,0.0184390678853978,0.0657301017229338,0.248533854386361,0.162737408902989,0.0385661344229703,0.286908683383009,0.0184390678853978,0.140625759114754,0.020720101501544,0.260531416727965,0.0284365224901601,0,0.171368069278126,12.9110017112949,6,0,2-10,0
MST,da,polc-polo,spec,harmonic,equal,7,-0.0144855591371903,-0.108861130854605,0.0798900125802247,0.720154313044266,-0.0774654189317443,0.0623628578622915,-0.0144855591371903,-0.108861130854605,0.0798900125802247,0.720154313044266,-0.00449074226505809,-0.07875560132026,0.0697741167901438,0.887219214979498,0.0403727148677532,0.0937184982863516,8.26126946626696,5,0,2-10,0
