area,experiment,asymmetry,variant,route,weighting,n,mean,t_lo,t_hi,t_p,boot_lo,boot_hi,eq_mean,eq_lo,eq_hi,eq_p,pw_mean,pw_lo,pw_hi,pw_p,tau,mean_sigma,weight_ratio,obs_agree,ci_methods_disagree,band,reportable
V3,dg,horiz-vert,roipw,roi,precision,7,-0.104293620967066,-0.173845483915723,-0.0347417580184104,0.0104646306092285,-0.181467233671114,-0.0677110399416304,-0.124605132379729,-0.204599422197826,-0.0446108425616328,0.00884812326466807,-0.104293620967066,-0.173845483915723,-0.0347417580184104,0.0104646306092285,0.0277019744700042,0.0819386364839189,4.41315094987042,7,0,4-8,1
V3,dg,card-obl,roipw,roi,precision,7,-0.0600538610096293,-0.124181513036988,0.00407379101772919,0.0618193989092678,-0.136533352801663,-0.0337090455176731,-0.0842795795783395,-0.154025892509579,-0.0145332666471003,0.0253886092373604,-0.0600538610096293,-0.124181513036988,0.00407379101772919,0.0618193989092678,0.0515788581727744,0.0550171980297318,2.93709815856596,6,1,4-8,1
V3,dg,rad-tang,roipw,roi,precision,7,0.0648617739859547,0.0326710198736677,0.0970525280982416,0.00262934317341158,0.0374763291857297,0.0860493947650007,0.0632496316975948,0.0305372566517918,0.0959620067433979,0.00322079009621151,0.0648617739859547,0.0326710198736677,0.0970525280982416,0.00262934317341158,0.0165380351950983,0.0312661914299711,1.86261900443878,6,0,4-8,1
V3,dg,polc-polo,roipw,roi,precision,7,0.00671232967972133,-0.0334511189632973,0.0468757783227399,0.696779236069333,-0.0176327324602182,0.0411323786260546,0.00706958393421206,-0.0331953660991909,0.047334533967615,0.682471711884387,0.00671232967972133,-0.0334511189632973,0.0468757783227399,0.696779236069333,0.0409056198507195,0.0149062084214999,1.2403256014628,4,0,4-8,1
V3,da,horiz-vert,roipw,roi,precision,7,-0.030735360800555,-0.0637162231975781,0.002245501596468,0.0627726933754794,-0.0627419946028765,-0.00965303940735033,-0.0343611321423494,-0.0705087334945202,0.00178646920982148,0.0589641165337356,-0.030735360800555,-0.0637162231975781,0.002245501596468,0.0627726933754794,0.0253105842096289,0.0297827466526103,3.6334071584546,6,1,4-8,1
V3,da,card-obl,roipw,roi,precision,7,-0.0112844081829415,-0.0286372473478427,0.00606843098195973,0.162667897622516,-0.0222662304951036,0.00571476747770416,-0.00941720329245544,-0.0283130899714189,0.00947868338650804,0.268422495319307,-0.0112844081829415,-0.0286372473478427,0.00606843098195973,0.162667897622516,0.0108440999532349,0.0173160995673407,3.63270260140967,6,0,4-8,1
V3,da,rad-tang,roipw,roi,precision,7,0.135498269388672,0.0895542780712972,0.181442260706047,0.000358820776438114,0.116174797104757,0.150906656932713,0.131226847189423,0.107856736001468,0.154596958377377,9.24143068534177e-06,0.135498269388672,0.0895542780712972,0.181442260706047,0.000358820776438114,0,0.0661656156793967,8.90479992726664,7,0,4-8,1
V3,da,polc-polo,roipw,roi,precision,7,-0.00136903993588101,-0.0485376651041444,0.0457995852323824,0.945689823948297,-0.0384065508763464,0.0368996205292159,0.00123489141707178,-0.0484697928802007,0.0509395757143443,0.953498872704928,-0.00136903993588101,-0.0485376651041444,0.0457995852323824,0.945689823948297,0.0278959899481403,0.0459369683480536,2.7180071923194,3,0,4-8,1
V3,dg,horiz-vert,roipw,roi,precision,7,-0.10869977767866,-0.169561683068042,-0.0478378722892784,0.0047180042031523,-0.184757481689953,-0.0802112799983481,-0.132265652123414,-0.204950615312344,-0.0595806889344836,0.00431675914230095,-0.10869977767866,-0.169561683068042,-0.0478378722892784,0.0047180042031523,0,0.0790647323342535,5.97521908223962,7,0,2-10,1
V3,dg,card-obl,roipw,roi,precision,7,-0.0679285779893941,-0.147282093975231,0.0114249379964431,0.0810789083837686,-0.151553606204302,-0.0289904221819583,-0.0880582161842775,-0.170302485941035,-0.00581394642752019,0.0395922287779261,-0.0679285779893941,-0.147282093975231,0.0114249379964431,0.0810789083837686,0.070669350964074,0.0539810393068697,1.95476064521948,5,1,2-10,1
